Zone Identifier;GL Account Code;Cost Center Code;Cognos Account
"MEX";"60001300";"GB01200C62";"405102"
"MEX";"60001300";"GB09200C62";"405102"
"MEX";"60001301";"190N1D1640";"405101"
"MEX";"60001301";"210C920040";"405101"
"MEX";"60001301";"FE00200C62";"405102"
"MEX";"60001400";"";"405102"
"MEX";"60001400";"210C120050";"405102"
"MEX";"60001400";"210C220250";"405102"
"MEX";"60001400";"210C320350";"405102"
"MEX";"60001400";"210C420250";"405102"
"MEX";"60001400";"210C520250";"405102"
"MEX";"60001400";"210C521450";"405102"
"MEX";"60001400";"210C620050";"405102"
"MEX";"60001400";"210C621050";"405102"
"MEX";"60001400";"210C720450";"405102"
"MEX";"60001400";"210C721350";"405102"
"MEX";"60001400";"210C820750";"405102"
"MEX";"60001400";"210C920150";"405102"
"MEX";"60001400";"210C921350";"405102"
"MEX";"60001400";"210CA21550";"405102"
"MEX";"60001400";"210CB20050";"405102"
"MEX";"60001400";"210CC20750";"405102"
"MEX";"60001400";"210CE20550";"405102"
"MEX";"60001400";"210CG20850";"405102"
"MEX";"60001400";"210CH20650";"405102"
"MEX";"60001400";"210CH22050";"405102"
"MEX";"60001400";"210CJ20050";"405102"
"MEX";"60001400";"210CJ20950";"405102"
"MEX";"60001400";"210CK20450";"405102"
"MEX";"60001400";"210CM20350";"405102"
"MEX";"60001400";"210CN20350";"405102"
"MEX";"60001400";"210CO20550";"405102"
"MEX";"60001400";"210CO21650";"405102"
"MEX";"60001400";"210CP20440";"405101"
"MEX";"60001400";"210CQ20050";"405102"
"MEX";"60001400";"210CR20050";"405102"
"MEX";"60001400";"210CS20850";"405102"
"MEX";"60001400";"210CU20050";"405102"
"MEX";"60001400";"FG04200E62";"405102"
"MEX";"60001403";"190N7D1640";"405101"
"MEX";"60001403";"210C520250";"405102"
"MEX";"60001403";"210CC20050";"405102"
"MEX";"60001403";"210CG20950";"405102"
"MEX";"60001403";"210CH20750";"405102"
"MEX";"60001403";"210CL20150";"405102"
"MEX";"60001403";"210CM20650";"405102"
"MEX";"60001403";"210CR20050";"405102"
"MEX";"60001413";"";"405102"
"MEX";"60001413";"210C521750";"405102"
"MEX";"60001413";"210CA20050";"405102"
"MEX";"60001413";"210CH20350";"405102"
"MEX";"60001413";"210CH21440";"405101"
"MEX";"60001413";"210CM20050";"405102"
"MEX";"60001413";"210CM20750";"405102"
"MEX";"60001413";"210CS20550";"405102"
"MEX";"60001413";"FE21200C62";"405102"
"MEX";"60001421";"750K9L0340";"405101"
"MEX";"60001422";"190N1D1320";"402101"
"MEX";"60001422";"210C521730";"402102"
"MEX";"60001422";"210C620830";"402102"
"MEX";"60001422";"210C720530";"402102"
"MEX";"60001422";"210C721330";"402102"
"MEX";"60001422";"210CE20030";"402102"
"MEX";"60001422";"210CG20130";"402102"
"MEX";"60001032";"190N1D07A0";"405000"
"MEX";"60001032";"190N3337C0";"405301"
"MEX";"60001032";"190N3D12A0";"405000"
"MEX";"60001032";"190N5B02A0";"405000"
"MEX";"60001032";"190N5D2740";"405101"
"MEX";"60001032";"190N7B02A0";"405000"
"MEX";"60001032";"190N7D2740";"405101"
"MEX";"60001032";"190N9D12A0";"405000"
"MEX";"60001032";"190NBD06A0";"405000"
"MEX";"60001032";"190NED31A0";"405000"
"MEX";"60001032";"210C3100C0";"405301"
"MEX";"60001032";"210C4300C0";"405301"
"MEX";"60001032";"210C5J02C0";"405301"
"MEX";"60001032";"210C9100C0";"405301"
"MEX";"60001032";"210CC400C0";"405301"
"MEX";"60001032";"210CH300C0";"405301"
"MEX";"60001032";"210CM300C0";"405301"
"MEX";"60001032";"210CP80090";"404001"
"MEX";"60001032";"210CS20050";"405102"
"MEX";"60001032";"210CY302C0";"405301"
"MEX";"60001032";"570X1FY0C0";"405301"
"MEX";"60001032";"580R14C1C0";"405301"
"MEX";"60001032";"660K5K07A0";"405000"
"MEX";"60001032";"690K2101C0";"405301"
"MEX";"60001032";"750K9600C0";"405301"
"MEX";"60001033";"110N9DA310";
"MEX";"60001033";"190N3B02A0";"405000"
"MEX";"60001033";"190N5B02A0";"405000"
"MEX";"60001033";"190N5D33A0";"405000"
"MEX";"60001033";"190N7C04A0";"405000"
"MEX";"60001033";"190N9D06A0";"405000"
"MEX";"60001033";"190NBC05A0";"405000"
"MEX";"60001033";"210C1100C0";"405301"
"MEX";"60001033";"210C3600C0";"405301"
"MEX";"60001033";"210C5A0090";"404001"
"MEX";"60001033";"210C7300C0";"405301"
"MEX";"60001033";"210CE20050";"405102"
"MEX";"60001033";"210CIJ02C0";"405301"
"MEX";"60001033";"210CN100C0";"405301"
"MEX";"60001033";"210CR20050";"405102"
"MEX";"60001033";"210CSA0990";"404001"
"MEX";"60001033";"570X1323C0";"405301"
"MEX";"60001033";"580R14N2C0";"405301"
"MEX";"60001033";"660K5B03A0";"405000"
"MEX";"60001033";"690K2E06A0";"405000"
"MEX";"60001033";"750T5C00A0";"405000"
"MEX";"60001034";"190N1D31A0";"405000"
"MEX";"60001034";"190N3B02A0";"405000"
"MEX";"60001034";"190N3D33A0";"405000"
"MEX";"60001034";"190N5D23A0";"405000"
"MEX";"60001034";"190N9C03A0";"405000"
"MEX";"60001034";"190NBC05A0";"405000"
"MEX";"60001034";"190NEH49A0";"405000"
"MEX";"60001034";"210C3600C0";"405301"
"MEX";"60001034";"210C570070";"403001"
"MEX";"60001034";"210C6A0090";"404001"
"MEX";"60001034";"210CC20450";"405102"
"MEX";"60001034";"210CH300C0";"405301"
"MEX";"60001034";"210CL300C0";"405301"
"MEX";"60001034";"210CP80090";"404001"
"MEX";"60001034";"570I1986C0";"405301"
"MEX";"60001034";"570X1FY0C0";"405301"
"MEX";"60001034";"580R14C1C0";"405301"
"MEX";"60001034";"690K1E06A0";"405000"
"MEX";"60001034";"750T1N00A0";"405000"
"MEX";"60001035";"190N1D31A0";"405000"
"MEX";"60001035";"190N3C03A0";"405000"
"MEX";"60001035";"190N3H49A0";"405000"
"MEX";"60001035";"190N5D2740";"405101"
"MEX";"60001035";"190N9D31A0";"405000"
"MEX";"60001035";"190NBD11A0";"405000"
"MEX";"60001035";"210C3A0090";"404001"
"MEX";"60001035";"210C5J02C0";"405301"
"MEX";"60001035";"210CJ300C0";"405301"
"MEX";"60001035";"210CR70070";"403001"
"MEX";"60001035";"570X15I4C0";"405301"
"MEX";"60001035";"690K2439C0";"405301"
"MEX";"60001035";"750T5M00A0";"405000"
"MEX";"60001036";"190N3D06A0";"405000"
"MEX";"60001036";"190N7D06A0";"405000"
"MEX";"60001036";"190N9FA2A0";"405000"
"MEX";"60001036";"210C320050";"405102"
"MEX";"60001036";"210C570070";"403001"
"MEX";"60001036";"210CB300C0";"405301"
"MEX";"60001036";"210CP70070";"403001"
"MEX";"60001036";"210CS20050";"405102"
"MEX";"60001036";"570X1355C0";"405301"
"MEX";"60001036";"580C1AF6C0";"405301"
"MEX";"60001037";"110N9DA310";
"MEX";"60001037";"190N1I50A0";"405000"
"MEX";"60001037";"190N3C05A0";"405000"
"MEX";"60001037";"190N3I50A0";"405000"
"MEX";"60001037";"190N5D23A0";"405000"
"MEX";"60001037";"190N7D11A0";"405000"
"MEX";"60001037";"190NB439C0";"405301"
"MEX";"60001037";"190NED12A0";"405000"
"MEX";"60001037";"210C3600C0";"405301"
"MEX";"60001037";"210C580090";"404001"
"MEX";"60001037";"210C720050";"405102"
"MEX";"60001037";"210CC20050";"405102"
"MEX";"60003013";"190N1FA2A0";"405000"
"MEX";"60003013";"190N3C04A0";"405000"
"MEX";"60003013";"190N3D2740";"405101"
"MEX";"60003013";"190N5101C0";"405301"
"MEX";"60003013";"190N5D11A0";"405000"
"MEX";"60003013";"190N5D33A0";"405000"
"MEX";"60003013";"190N7337C0";"405301"
"MEX";"60003013";"190N7D11A0";"405000"
"MEX";"60003013";"190N7FA2A0";"405000"
"MEX";"60003013";"190N9C04A0";"405000"
"MEX";"60003013";"190N9D31A0";"405000"
"MEX";"60003013";"190NB439C0";"405301"
"MEX";"60003013";"190NBD23A0";"405000"
"MEX";"60003013";"190NDFA2A0";"405000"
"MEX";"60003013";"190NEC05A0";"405000"
"MEX";"60003013";"190NED2640";"405101"
"MEX";"60003013";"2105531GC0";"405301"
"MEX";"60003013";"210C120250";"405102"
"MEX";"60003013";"210C1300C0";"405301"
"MEX";"60003013";"210C1600C0";"405301"
"MEX";"60003013";"210C1A0890";"404001"
"MEX";"60003013";"210C220230";"402102"
"MEX";"60003013";"210C220550";"405102"
"MEX";"60003013";"210C2301C0";"405301"
"MEX";"60003013";"210C270070";"403001"
"MEX";"60003013";"210C2A0590";"404001"
"MEX";"60003013";"210C320130";"402102"
"MEX";"60003013";"210C320450";"405102"
"MEX";"60003013";"210C320850";"405102"
"MEX";"60003013";"210C3304C0";"405301"
"MEX";"60003013";"210C370070";"403001"
"MEX";"60003013";"210C3A0590";"404001"
"MEX";"60003013";"210C420050";"405102"
"MEX";"60003013";"210C420430";"402102"
"MEX";"60003013";"210C4305C0";"405301"
"MEX";"60003013";"210C4A0290";"404001"
"MEX";"60003013";"210C520130";"402102"
"MEX";"60003013";"210C520550";"405102"
"MEX";"60003013";"210C521230";"402102"
"MEX";"60003013";"210C521550";"405102"
"MEX";"60003013";"210C522250";"405102"
"MEX";"60003013";"210C5305C0";"405301"
"MEX";"60003013";"210C5316C0";"405301"
"MEX";"60003013";"210C570070";"403001"
"MEX";"60003013";"210C5A0890";"404001"
"MEX";"60003013";"210C5A1790";"404001"
"MEX";"60003013";"210C5J0890";"404001"
"MEX";"60003013";"210C620430";"402102"
"MEX";"60003013";"210C620830";"402102"
"MEX";"60003013";"210C621250";"405102"
"MEX";"60003013";"210C621830";"402102"
"MEX";"60003013";"210C6307C0";"405301"
"MEX";"60003013";"210C6318C0";"405301"
"MEX";"60003013";"210C6A0490";"404001"
"MEX";"60003013";"210C6A1290";"404001"
"MEX";"60003013";"210C720030";"402102"
"MEX";"60003013";"210C720730";"402102"
"MEX";"60003013";"210C721050";"405102"
"MEX";"60003013";"210C7304C0";"405301"
"MEX";"60003013";"210C7311C0";"405301"
"MEX";"60003013";"210C7A0490";"404001"
"MEX";"60003013";"210C7A1190";"404001"
"MEX";"60003013";"210C820130";"402102"
"MEX";"60003013";"210C820450";"405102"
"MEX";"60003013";"210C820950";"405102"
"MEX";"60003013";"210C821630";"402102"
"MEX";"60003013";"210C8306C0";"405301"
"MEX";"60003013";"210C8400C0";"405301"
"MEX";"60003013";"210C8A0590";"404001"
"MEX";"60003013";"210C8A1690";"404001"
"MEX";"60003013";"210C920230";"402102"
"MEX";"60003013";"210C920630";"402102"
"MEX";"60003013";"210C921330";"402102"
"MEX";"60003013";"210C9305C0";"405301"
"MEX";"60003013";"210C9600C0";"405301"
"MEX";"60003013";"210C9A0490";"404001"
"MEX";"60003013";"210CA100C0";"405301"
"MEX";"60003013";"210CA20730";"402102"
"MEX";"60003013";"210CA21050";"405102"
"MEX";"60003013";"210CA21430";"402102"
"MEX";"60003013";"210CA22130";"402102"
"MEX";"60003013";"210CA22750";"405102"
"MEX";"60003013";"210CA300C0";"405301"
"MEX";"60003013";"210CA311C0";"405301"
"MEX";"60003013";"210CA323C0";"405301"
"MEX";"60003013";"210CA600C0";"405301"
"MEX";"60003013";"210CAA0890";"404001"
"MEX";"60003013";"210CAA1590";"404001"
"MEX";"60003013";"210CAA2990";"404001"
"MEX";"60003013";"210CB20330";"402102"
"MEX";"60003013";"210CB70070";"403001"
"MEX";"60003013";"210CC100C0";"405301"
"MEX";"60003013";"210CC20550";"405102"
"MEX";"60003013";"210CC300C0";"405301"
"MEX";"60003013";"210CC600C0";"405301"
"MEX";"60003013";"210CCA0790";"404001"
"MEX";"60003013";"210CDA0090";"404001"
"MEX";"60003013";"210CE20530";"402102"
"MEX";"60003013";"210CE600C0";"405301"
"MEX";"60003013";"210CEJ0050";"405102"
"MEX";"60001103";"210C141FC0";"405301"
"MEX";"60001103";"210C2304C0";"405301"
"MEX";"60001103";"210C2A0280";
"MEX";"60001103";"210C3304C0";"405301"
"MEX";"60001103";"210C4400C0";"405301"
"MEX";"60001103";"210C6300C0";"405301"
"MEX";"60001103";"210C6310C0";"405301"
"MEX";"60001103";"210C7310C0";"405301"
"MEX";"60001103";"210C8316C0";"405301"
"MEX";"60001103";"210C9304C0";"405301"
"MEX";"60001103";"210C9600C0";"405301"
"MEX";"60001103";"210CA310C0";"405301"
"MEX";"60001103";"210CA321C0";"405301"
"MEX";"60001103";"210CB300C0";"405301"
"MEX";"60001103";"210CE20550";
"MEX";"60001103";"210CG301C0";"405301"
"MEX";"60001103";"210CH300C0";"405301"
"MEX";"60001103";"210CH310C0";"405301"
"MEX";"60001103";"210CJ20450";
"MEX";"60001103";"210CK302C0";"405301"
"MEX";"60001103";"210CM301C0";"405301"
"MEX";"60001103";"210CN300C0";"405301"
"MEX";"60001103";"210CO316C0";"405301"
"MEX";"60001103";"210CP303C0";"405301"
"MEX";"60001103";"210CQ306C0";"405301"
"MEX";"60001103";"210CQA0890";
"MEX";"60001103";"210CR301C0";"405301"
"MEX";"60001103";"210CRJ02C0";"405301"
"MEX";"60001103";"210CS307C0";"405301"
"MEX";"60001103";"210CSA0190";
"MEX";"60001103";"210CY302C0";"405301"
"MEX";"60001103";"570I19W7C0";"405301"
"MEX";"60001103";"570X14Y9C0";"405301"
"MEX";"60001103";"570X1IX4C0";"405301"
"MEX";"60001103";"580I1DV2C0";"405301"
"MEX";"60001103";"580R14H8C0";"405301"
"MEX";"60001103";"690K1101C0";"405301"
"MEX";"60001103";"750K9N00A0";"405000"
"MEX";"60001103";"750T2M00A0";"405000"
"MEX";"60001103";"750T5C00A0";"405000"
"MEX";"60001103";"880OBD11A0";"405000"
"MEX";"60001104";"190N3439C0";"405301"
"MEX";"60001104";"210C5321C0";"405301"
"MEX";"60001104";"210CE300C0";"405301"
"MEX";"60001104";"210CI300C0";"405301"
"MEX";"60001104";"210CP300C0";"405301"
"MEX";"60001105";"210C4300C0";"405301"
"MEX";"60001105";"210CG301C0";"405301"
"MEX";"60001105";"210CP300C0";"405301"
"MEX";"60001106";"210C6300C0";"405301"
"MEX";"60001106";"660K6153C0";"405301"
"MEX";"60001200";"210C2A0180";"404000"
"MEX";"60001200";"210C4A0380";"404000"
"MEX";"60001200";"210C6A0080";"404000"
"MEX";"60001200";"210C8A0680";"404000"
"MEX";"60001200";"210CAA0580";"404000"
"MEX";"60001200";"210CAA1480";"404000"
"MEX";"60001200";"210CAA2980";"404000"
"MEX";"60001200";"210CD80080";"404000"
"MEX";"60001200";"210CGA0180";"404000"
"MEX";"60001200";"210CHA0580";"404000"
"MEX";"60001200";"210CHA1480";"404000"
"MEX";"60001200";"210CIA0580";"404000"
"MEX";"60001200";"210COA1580";"404000"
"MEX";"60001200";"210CQA1380";"404000"
"MEX";"60001200";"210CSA0480";"404000"
"MEX";"60001200";"FE02218C55";"404000"
"MEX";"60001200";"FG08218E55";"404000"
"MEX";"60001200";"FQ03218C55";"404000"
"MEX";"60001200";"FU01218C55";"404000"
"MEX";"60001200";"GB04218C55";"404000"
"MEX";"60001200";"X113034596";"404000"
"MEX";"60001207";"210C2A0080";"404000"
"MEX";"60001207";"210C3A0180";"404000"
"MEX";"60001207";"210C3A0880";"404000"
"MEX";"60001207";"210C7A0080";"404000"
"MEX";"60001207";"210CAA0580";"404000"
"MEX";"60001207";"210CBA0080";"404000"
"MEX";"60001207";"210CCA0780";"404000"
"MEX";"60001207";"210CEA0280";"404000"
"MEX";"60001207";"210CGA0680";"404000"
"MEX";"60001207";"210CHA0380";"404000"
"MEX";"60001207";"210CHA0980";"404000"
"MEX";"60001207";"210CIA0180";"404000"
"MEX";"60001207";"210CKA0080";"404000"
"MEX";"60001207";"210COA0380";"404000"
"MEX";"60001207";"210CPA0180";"404000"
"MEX";"60001207";"210CR80090";"404000"
"MEX";"60001207";"210CUA0080";"404000"
"MEX";"60001207";"FG05218E55";"404000"
"MEX";"60001207";"FG13218E55";"404000"
"MEX";"60001207";"FU00218C55";"404000"
"MEX";"60001300";"210C120050";"405102"
"MEX";"60001300";"210C220150";"405102"
"MEX";"60001300";"210C220640";"405101"
"MEX";"60001300";"210C2A1090";
"MEX";"60001300";"210C320750";"405102"
"MEX";"60001300";"210C420550";"405102"
"MEX";"60001300";"210C520650";"405102"
"MEX";"60001300";"210C521750";"405102"
"MEX";"60003013";"580111J9C0";"405301"
"MEX";"60003013";"580C1AF4C0";"405301"
"MEX";"60003013";"580C1AG3C0";"405301"
"MEX";"60003013";"580I19E8C0";"405301"
"MEX";"60003013";"580M1YB5C0";"405301"
"MEX";"60003013";"580P16D8C0";"405301"
"MEX";"60003013";"580R14C4C0";"405301"
"MEX";"60003013";"660K4101C0";"405301"
"MEX";"60003013";"660K4K1720";"402101"
"MEX";"60003013";"660K5H49A0";"405000"
"MEX";"60003013";"690K1439C0";"405301"
"MEX";"60003013";"690K1H49A0";"405000"
"MEX";"60003013";"690K2E31A0";"405000"
"MEX";"60003013";"750K9C00A0";"405000"
"MEX";"60003013";"750KFC00A0";"405000"
"MEX";"60003013";"750T1101C0";"405301"
"MEX";"60003013";"750T1L0020";"402101"
"MEX";"60003013";"750T3600C0";"405301"
"MEX";"60003013";"750T3M00A0";"405000"
"MEX";"60003013";"750T5L0020";"402101"
"MEX";"60003013";"880OB905C0";"405301"
"MEX";"60003013";"880OBD33A0";"405000"
"MEX";"60003013";"A80NED00A0";"405000"
"MEX";"60003035";"210C7A0080";"404000"
"MEX";"60003035";"210CEA0080";"404000"
"MEX";"60003035";"210CNA0080";"404000"
"MEX";"60003035";"FE00218C55";"404000"
"MEX";"60003035";"FS00218C55";"404000"
"MEX";"60003036";"210C2A0080";"404000"
"MEX";"60003036";"210CAA0080";"404000"
"MEX";"60003036";"210CFA0080";"404000"
"MEX";"60003036";"210CNA0080";"404000"
"MEX";"60003036";"FE02218C55";"404000"
"MEX";"60003036";"FS00218C55";"404000"
"MEX";"60003037";"210C9A0080";"404000"
"MEX";"60003037";"210CJA0080";"404000"
"MEX";"60003037";"FG02218E55";"404000"
"MEX";"60003038";"210C1A0080";"404000"
"MEX";"60003038";"210CBA0080";"404000"
"MEX";"60003038";"210COA0080";"404000"
"MEX";"60003038";"FE17218C55";"404000"
"MEX";"60003039";"210C820350";"405102"
"MEX";"60003039";"580213H9C0";"405301"
"MEX";"60003041";"190N5C05A0";"405000"
"MEX";"60003041";"190N9439C0";"405301"
"MEX";"60003041";"190NE337C0";"405301"
"MEX";"60003041";"190NEG46A0";"405000"
"MEX";"60003041";"210C9A0090";"404001"
"MEX";"60003041";"390L2101C0";"405301"
"MEX";"60003041";"580213C7C0";"405301"
"MEX";"60003041";"580C1AF4C0";"405301"
"MEX";"60003041";"580C1AG5C0";"405301"
"MEX";"60003041";"580I19F2C0";"405301"
"MEX";"60003041";"580P16D6C0";"405301"
"MEX";"60003041";"580R14C5C0";"405301"
"MEX";"60003044";"210C4A0080";"404000"
"MEX";"60003045";"190N9101C0";"405301"
"MEX";"60003045";"190NDI50A0";"405000"
"MEX";"60003045";"210C620050";"405102"
"MEX";"60003045";"210C9A0090";"404001"
"MEX";"60003045";"210CF300C0";"405301"
"MEX";"60003045";"210CI20050";"405102"
"MEX";"60003045";"210CM20050";"405102"
"MEX";"60003045";"210CR300C0";"405301"
"MEX";"60003045";"660K4337C0";"405301"
"MEX";"60003045";"710KC600C0";"405301"
"MEX";"60003045";"750T2600C0";"405301"
"MEX";"60003045";"A80NE300C0";"405301"
"MEX";"60003046";"190NB337C0";"405301"
"MEX";"60003046";"210C6300C0";"405301"
"MEX";"60003046";"210CE70070";"403001"
"MEX";"60003046";"210CU300C0";"405301"
"MEX";"60003046";"X18102050C";"405301"
"MEX";"60003047";"210C420030";"402102"
"MEX";"60003047";"210CD20030";"402102"
"MEX";"60003047";"210CR20030";"402102"
"MEX";"60003048";"190N7101C0";"405301"
"MEX";"60003048";"210C8A0090";"404001"
"MEX";"60003048";"210CH20050";"405102"
"MEX";"60003048";"210CN20050";"405102"
"MEX";"60003049";"210C420030";"402102"
"MEX";"60003050";"210CCA0090";"404001"
"MEX";"60003050";"210CQA0090";"404001"
"MEX";"60003104";"190N1101C0";"405301"
"MEX";"60003104";"190N1D07A0";"405000"
"MEX";"60003104";"190N1D32A0";"405000"
"MEX";"60003104";"190N5H49A0";"405000"
"MEX";"60003104";"210C120050";"405102"
"MEX";"60003104";"210C1303C0";"405301"
"MEX";"60003104";"210C1A0890";"404001"
"MEX";"60003104";"210C2A0290";"404001"
"MEX";"60003104";"210C3A0090";"404001"
"MEX";"60003104";"210C4304C0";"405301"
"MEX";"60003104";"210C6300C0";"405301"
"MEX";"60003104";"210C720850";"405102"
"MEX";"60003104";"210C820150";"405102"
"MEX";"60003104";"210C821150";"405102"
"MEX";"60003104";"210C9A0290";"404001"
"MEX";"60003104";"210C9A1390";"404001"
"MEX";"60003104";"210CA21350";"405102"
"MEX";"60001422";"210CJ20830";"402102"
"MEX";"60001422";"210CL20430";"402102"
"MEX";"60001422";"210CO20730";"402102"
"MEX";"60001422";"210CS21330";"402102"
"MEX";"60001422";"FG00200E60";"402102"
"MEX";"60001424";"210C5A0280";"404000"
"MEX";"60001424";"210C8A1680";"404000"
"MEX";"60001424";"210CAA0080";"404000"
"MEX";"60001424";"210CGA0080";"404000"
"MEX";"60001424";"210CIA0080";"404000"
"MEX";"60001424";"210CLA0080";"404000"
"MEX";"60001424";"210CQA0080";"404000"
"MEX";"60001425";"210CH20040";"405101"
"MEX";"60001425";"220CA20050";"405102"
"MEX";"60001425";"220CO20750";"405102"
"MEX";"60001429";"210C420350";"405102"
"MEX";"60001600";"210CC20550";"405102"
"MEX";"60001600";"210CI20250";"405102"
"MEX";"60001600";"210CL20150";"405102"
"MEX";"60001600";"210CO20050";"405102"
"MEX";"60001600";"220C120150";"405102"
"MEX";"60001600";"220C320150";"405102"
"MEX";"60001600";"220C520050";"405102"
"MEX";"60001600";"220C522250";"405102"
"MEX";"60001600";"220C820150";"405102"
"MEX";"60001600";"220C921150";"405102"
"MEX";"60001600";"220CA21750";"405102"
"MEX";"60001600";"220CE20050";"405102"
"MEX";"60001600";"220CH20050";"405102"
"MEX";"60001600";"220CH21250";"405102"
"MEX";"60001600";"220CJ20450";"405102"
"MEX";"60001600";"220CK20250";"405102"
"MEX";"60001600";"220CM20450";"405102"
"MEX";"60001600";"220CO20550";"405102"
"MEX";"60001600";"220CP20450";"405102"
"MEX";"60001600";"220CR20050";"405102"
"MEX";"60001600";"FE00200C65";"405102"
"MEX";"60001600";"FE21200C65";"405102"
"MEX";"60001600";"FG10200E65";"405102"
"MEX";"60001600";"FS01200C65";"405102"
"MEX";"60001600";"GB11200C65";"405102"
"MEX";"60001700";"210C522150";"405102"
"MEX";"60001700";"210C621350";"405102"
"MEX";"60001700";"210C820150";"405102"
"MEX";"60001700";"210CA21450";"405102"
"MEX";"60001700";"210CA22750";"405102"
"MEX";"60001700";"210CG20050";"405102"
"MEX";"60001700";"210CH20550";"405102"
"MEX";"60001700";"210CI20050";"405102"
"MEX";"60001700";"210CJ20850";"405102"
"MEX";"60001700";"210CL20150";"405102"
"MEX";"60001700";"210CM20550";"405102"
"MEX";"60001700";"210CO21050";"405102"
"MEX";"60001700";"210CS20850";"405102"
"MEX";"60001700";"220C420050";"405102"
"MEX";"60001700";"220C522350";"405102"
"MEX";"60001700";"220C920550";"405102"
"MEX";"60001700";"220CE20050";"405102"
"MEX";"60001700";"220CH21050";"405102"
"MEX";"60001700";"220CK20050";"405102"
"MEX";"60001700";"220CS20050";"405102"
"MEX";"60001700";"FE13200C62";"405102"
"MEX";"60001700";"FG07200E65";"405102"
"MEX";"60001700";"FQ00200C65";"405102"
"MEX";"60001700";"GF00200C65";"405102"
"MEX";"60001701";"210C220550";"405102"
"MEX";"60001701";"210C520150";"405102"
"MEX";"60001701";"210C720450";"405102"
"MEX";"60001701";"210CA20050";"405102"
"MEX";"60001701";"210CB20050";"405102"
"MEX";"60001701";"210CH20650";"405102"
"MEX";"60001701";"210CI20350";"405102"
"MEX";"60001701";"210CK20050";"405102"
"MEX";"60001701";"210CN20050";"405102"
"MEX";"60001701";"210CQ20050";"405102"
"MEX";"60001701";"220C120050";"405102"
"MEX";"60001701";"220C522150";"405102"
"MEX";"60001701";"220CA20050";"405102"
"MEX";"60001701";"220CI20050";"405102"
"MEX";"60001701";"220CP20550";"405102"
"MEX";"60001701";"FE01200C62";"405102"
"MEX";"60001701";"FG09200E65";"405102"
"MEX";"60001701";"FS03200C62";"405102"
"MEX";"60001800";"220C520050";"405124"
"MEX";"60002001";"750T1L0020";"402101"
"MEX";"60003000";"";"405000"
"MEX";"60003000";"190N5F45A0";"405000"
"MEX";"60003000";"210C120050";"405102"
"MEX";"60003000";"210C620050";"405102"
